500.000000	501488	146416	15648	339424
510.000000	501379	151821	14432	335126
520.000000	501288	157546	13959	329783
530.000000	501213	155439	18430	327344
540.000000	501155	129681	29881	341593
550.000000	501045	101034	30614	369397
560.000000	500997	96144	21179	383674
570.000000	500859	107134	14014	379711
580.000000	500772	124467	10449	365856
590.000000	500701	142086	9398	349217
600.000000	500642	154940	11183	334519
610.000000	500577	159236	14570	326771
620.000000	500415	155324	18330	326761
630.000000	500285	149164	19482	331639
640.000000	500228	146215	18068	335945
650.000000	500147	149037	15657	335453
660.000000	500052	154592	13977	331483
670.000000	499915	160546	13756	325613
680.000000	499855	163810	14762	321283
690.000000	499759	160059	18155	321545
700.000000	499689	149582	21748	328359
710.000000	499608	139857	20963	338788
720.000000	499518	138913	17977	342628
730.000000	499418	143664	15203	340551
740.000000	499324	149760	14250	335314
750.000000	499232	153382	15228	330622
760.000000	499192	148230	19343	331619
770.000000	499530	135784	23190	340556
780.000000	499841	124494	22601	352746
790.000000	500229	121560	19556	359113
800.000000	500484	126395	15828	358261
810.000000	500822	134800	13976	352046
820.000000	501133	139808	15655	345670
830.000000	501446	122423	27906	351117
840.000000	501605	84497	35427	381681
850.000000	501520	77160	23061	401299
860.000000	501444	90916	13954	396574
870.000000	501344	110562	10062	380720
880.000000	501232	128302	10619	362311
890.000000	501116	92071	41219	367826
900.000000	501058	40156	38242	422660
910.000000	500944	52499	17150	431295
920.000000	500838	75560	10699	414579
930.000000	500760	97067	9730	393963
940.000000	500679	112930	11556	376193
950.000000	500567	123012	13339	364216
960.000000	500485	131463	13768	355254
970.000000	500329	141050	12819	346460
980.000000	500193	152482	11386	336325
990.000000	500051	164002	11012	325037
1000.000000	499985	169677	13694	316614
1010.000000	499926	155279	23800	320847
1020.000000	499821	124127	31419	344275
1030.000000	499787	105210	26381	368196
1040.000000	499731	105547	18767	375417
1050.000000	499646	114570	14704	370372
1060.000000	499638	122086	15246	362306
1070.000000	499558	116977	21077	361504
1080.000000	499435	98662	27423	373350
1090.000000	499319	87338	24083	387898
1100.000000	499191	91283	17766	390142
1110.000000	499129	102386	14121	382622
1120.000000	499025	115170	12968	370887
1130.000000	499126	124416	14177	360533
1140.000000	499445	125231	18052	356162
1150.000000	499755	115270	22930	361555
1160.000000	500123	103869	23760	372494
1170.000000	500430	99966	20950	379514
1180.000000	500739	104414	17032	379293
1190.000000	501053	113185	14735	373133
1200.000000	501295	123798	13638	363859
1210.100000	501296	132947	13667	354682
1220.100000	501228	139525	14565	347138
1230.100000	501100	142837	15762	342501
1240.100000	500995	141948	17775	341272
1250.100000	500860	137720	19266	343874
1260.100000	500758	133749	19473	347536
1270.100000	500678	132908	18238	349532
1280.100000	500610	135339	16478	348793
1290.100000	500545	138468	15997	346080
1300.100000	500477	138908	17287	344282
1310.100000	500403	133882	20312	346209
1320.100000	500357	125664	21609	353084
1330.100000	500219	120500	20537	359182
1340.100000	500148	120733	18141	361274
1350.100000	500055	121822	17783	360450
1360.100000	499867	119325	19458	361084
1370.100000	499794	113096	21480	365218
1380.100000	499662	108620	20781	370261
1390.100000	499582	110203	17942	371437
1400.100000	499520	117385	15208	366927
1410.100000	499450	124397	15082	359971
1420.100000	499326	124713	18298	356315
1430.100000	499203	115675	22613	360915
1440.100000	499068	106590	22069	370409
1450.100000	498979	107537	18376	373066
1460.100000	498934	114461	15416	369057
1470.100000	498843	122569	14785	361489
1480.100000	498709	117912	21688	359109
1490.100000	498571	79801	36804	381966
1500.100000	498855	61102	27785	409968
1510.100000	499142	71489	16372	411281
1520.100000	499434	89544	11823	398067
1530.100000	499734	108090	10702	380942
1540.100000	500023	123148	11606	365269
1550.100000	500389	131085	14834	354470
1560.100000	500699	126600	20315	353784
1570.100000	500916	112174	24984	363758
1580.100000	500794	102997	22659	375138
1590.100000	500689	106191	17387	377111
1600.100000	500619	116616	13844	370159
1610.100000	500519	129287	12355	358877
1620.100000	500439	140518	12255	347666
1630.100000	500377	147390	14026	338961
1640.100000	500293	148114	16741	335438
1650.100000	500246	144243	18925	337078
1660.100000	500129	140531	18990	340608
1670.100000	500044	141005	16839	342200
1680.100000	499914	145510	15123	339281
1690.100000	499798	150634	14406	334758
1700.100000	499715	155649	14584	329482
1710.100000	499642	158014	15646	325982
1720.100000	499605	157638	16755	325212
1730.100000	499510	154151	17951	327408
1740.100000	499421	148746	19224	331451
1750.100000	499343	140610	21007	337726
1760.100000	499247	131731	21386	346130
1770.100000	499151	127373	19711	352067
1780.100000	499129	128039	17750	353340
1790.100000	498998	130739	16423	351836
1800.100000	498927	133546	16497	348884
1810.100000	498857	133484	17922	347451
1820.100000	498834	125547	21811	351476
0.000000	500000	349900	100	150000
10.100000	499871	9041	129549	361281
20.000000	499745	37431	22825	439489
30.000000	499671	74218	5934	419519
40.000000	499932	110726	2512	386694
50.000000	500239	144595	2038	353606
60.000000	500543	174447	2325	323771
70.000000	500829	199427	3523	297879
80.100000	501151	216609	6228	278314
90.100000	501458	226289	9192	265977
100.100000	501873	229266	11712	260895
110.100000	502090	228968	13344	259778
120.100000	502009	219664	18203	264142
130.100000	501961	187379	30615	283967
140.100000	501820	138674	38702	324444
150.100000	501740	111104	30197	360439
160.100000	501647	109625	19514	372508
170.100000	501534	118822	14529	368183
180.100000	501440	128269	13984	359187
190.100000	501315	132794	15686	352835
200.100000	501217	132838	17635	350744
210.100000	501111	131580	18062	351469
220.100000	501036	133131	16964	350941
230.100000	500924	138135	15150	347639
240.100000	500859	143164	15234	342461
250.100000	500784	138314	20286	342184
260.100000	500675	118625	27273	354777
270.100000	500617	104056	24941	371620
280.100000	500485	105268	18299	376918
290.100000	500354	116107	13484	370763
300.100000	500233	129296	11977	358960
310.000000	500118	139619	13028	347471
320.000000	500028	136863	19477	343688
330.000000	499938	113339	29074	357525
340.000000	499830	88124	29980	381726
350.000000	499755	83309	21929	394517
360.000000	499706	92203	15957	391546
370.000000	499701	105181	13255	381265
380.000000	499584	117619	12920	369045
390.000000	499479	126711	13704	359064
400.000000	499583	132834	15206	351543
410.000000	499917	131186	18875	349856
420.000000	500245	121228	22728	356289
430.000000	500561	114396	21711	364454
440.000000	500850	115718	17713	367419
450.000000	501193	124451	14239	362503
460.000000	501502	136568	12429	352505
470.000000	501784	144883	13832	343069
480.000000	501730	136006	22244	343480
490.000000	501601	109383	30121	362097
500.000000	501538	97390	23672	380476
510.000000	501440	104738	15672	381030
520.000000	501350	119873	11764	369713
530.000000	501277	136749	10330	354198
540.000000	501209	148478	12080	340651
550.000000	501152	143202	20478	337472
560.000000	501052	113670	31169	356213
570.000000	500908	96287	26329	378292
580.000000	500830	100794	17240	382796
590.000000	500766	115164	12349	373253
600.000000	500707	132123	10175	358409
610.000000	500603	147009	10270	343324
620.000000	500564	156765	12202	331597
630.000000	500420	158270	16073	326077
640.000000	500347	150937	19994	329416
650.000000	500270	140766	21699	337805
660.000000	500178	133339	21230	345609
670.000000	500094	127736	20114	352244
680.000000	499988	127319	17934	354735
690.000000	499910	129748	17015	353147
700.000000	499819	127746	19139	352934
710.000000	499714	113358	25507	360849
720.000000	499679	93357	27989	378333
730.000000	499567	84385	23521	391661
740.000000	499493	87119	18852	393522
750.000000	499432	93834	16547	389051
760.000000	499357	101401	15673	382283
770.000000	499624	108899	15488	375237
780.000000	499922	115293	16012	368617
790.000000	500209	115533	19125	365551
800.000000	500532	105405	23882	371245
810.000000	500820	94015	24533	382272
820.000000	501133	93926	19569	387638
830.000000	501429	103370	14989	383070
840.000000	501612	116146	12871	372595
850.000000	501539	129089	12190	360260
860.000000	501408	138883	13169	349356
870.000000	501258	140933	16842	343483
880.000000	501224	132405	21608	347211
890.000000	501166	117132	25083	358951
900.000000	501135	105822	23933	371380
910.000000	501041	102607	20650	377784
920.000000	500953	104898	18306	377749
930.000000	500928	104593	19732	376603
940.000000	500817	98586	21760	380471
950.000000	500746	95426	20725	384595
960.000000	500651	98819	17450	384382
970.000000	500570	108359	14616	377595
980.000000	500516	119338	13515	367663
990.000000	500405	128512	13827	358066
1000.000000	500371	133560	15729	351082
1010.000000	500297	130579	19182	350536
1020.000000	500228	121785	21949	356494
1030.000000	500142	114667	21422	364053
1040.000000	500089	112159	19753	368177
1050.000000	499981	112048	18919	369014
1060.000000	499934	108769	20267	370898
1070.000000	499815	105978	20287	373550
1080.000000	499710	106049	19058	374603
1090.000000	499589	110137	16966	372486
1100.000000	499439	116259	15786	367394
1110.000000	499352	118459	17751	363142
1120.000000	499260	110439	22491	366330
1130.000000	499422	96318	25494	377610
1140.000000	499731	89153	22541	388037
1150.000000	500063	93844	17728	388491
1160.000000	500362	104656	14384	381322
1170.000000	500742	115678	13911	371153
1180.000000	501024	120456	16994	363574
1190.000000	501379	112781	22339	366259
1200.000000	501666	102571	22958	376137
1210.100000	501678	102520	19209	379949
1220.100000	501594	110991	15117	375486
1230.100000	501536	122592	13262	365682
1240.100000	501471	130788	14190	356493
1250.100000	501348	129564	18748	353036
1260.100000	501276	117966	22893	360417
1270.100000	501181	111256	21442	368483
1280.100000	501059	115024	16638	369397
1290.100000	500935	125552	13466	361917
1300.100000	500843	138806	11541	350496
1310.100000	500755	151250	11163	338342
1320.100000	500637	157633	13909	329095
1330.100000	500473	145159	23561	331753
1340.100000	500400	112192	32818	355390
1350.100000	500311	94636	26614	379061
1360.100000	500208	98257	17728	384223
1370.100000	500088	111682	12827	375579
1380.100000	500049	127377	10985	361687
1390.100000	499956	139782	11979	348195
1400.100000	499877	142814	16137	340926
1410.100000	499827	130874	23249	345704
1420.100000	499727	114449	24980	360298
1430.100000	499614	108099	21074	370441
1440.100000	499520	110939	17373	371208
1450.100000	499394	119742	14476	365176
1460.100000	499304	128794	13703	356807
1470.100000	499188	133448	15854	349886
1480.100000	499089	123734	22617	352738
1490.100000	498980	100599	29134	369247
1500.100000	499313	87012	25190	387111
1510.100000	499609	90984	18026	390599
1520.100000	499987	102930	13887	383170
1530.100000	500335	117604	12152	370579
1540.100000	500644	130994	11938	357712
1550.100000	500979	140615	13094	347270
1560.100000	501270	145108	15526	340636
1570.100000	501462	142115	18703	340644
1580.100000	501343	135722	20278	345343
1590.100000	501301	133391	18547	349363
1600.100000	501250	135272	16650	349328
1610.100000	501186	138673	15894	346619
1620.100000	501142	138279	17714	345149
1630.100000	501040	131147	21159	348734
1640.100000	500946	119942	23256	357748
1650.100000	500847	112421	21614	366812
1660.100000	500718	113515	18157	369046
1670.100000	500678	120071	15343	365264
1680.100000	500624	129241	13828	357555
1690.100000	500517	138263	13223	349031
1700.100000	500372	145388	13991	340993
1710.100000	500291	145366	17431	337494
1720.100000	500189	136426	21742	342021
1730.100000	500072	123549	23442	353081
1740.100000	499991	117983	20529	361479
1750.100000	499829	121377	16659	361793
1760.100000	499719	130069	14070	355580
1770.100000	499622	138513	13670	347439
1780.100000	499512	133788	20746	344978
1790.100000	499417	99830	34198	365389
1800.100000	499370	78394	28346	392630
1810.100000	499285	83901	17733	397651
1820.100000	499209	98440	12794	387975
0.000000	500000	349900	100	150000
10.100000	499921	9079	130474	360368
20.000000	499830	37883	22717	439230
30.000000	499776	74066	5954	419756
40.000000	500075	110441	2657	386977
50.000000	500479	144579	1947	353953
60.000000	500828	174730	2191	323907
70.000000	501139	199828	3413	297898
80.100000	501530	217454	6125	277951
90.100000	501846	224186	10583	267077
100.100000	502149	220184	15486	266479
110.100000	502262	209213	19066	273983
120.100000	502207	195976	20599	285632
130.100000	502157	183970	20556	297631
140.100000	502033	175357	19531	307145
150.100000	501898	170627	18183	313088
160.100000	501835	166600	18063	317172
170.100000	501743	158975	20378	322390
180.100000	501644	141707	24896	335041
190.100000	501534	126473	24493	350568
200.100000	501508	124219	18703	358586
210.100000	501400	132802	13970	354628
220.100000	501303	146412	11095	343796
230.100000	501231	159400	10585	331246
240.100000	501132	162827	15292	323013
250.100000	501037	135304	31358	334375
260.100000	500983	93056	36431	371496
270.100000	500901	84937	23128	392836
280.100000	500856	96909	14226	389721
290.100000	500747	114074	11247	375426
300.100000	500628	124718	13802	362108
310.000000	500536	105597	28991	365948
320.000000	500419	71893	33497	395029
330.000000	500325	70608	20964	408753
340.000000	500217	84178	14334	401705
350.000000	500160	100630	12099	387431
360.000000	500099	113450	13236	373413
370.000000	500018	116162	17623	366233
380.000000	499918	107444	22651	369823
390.000000	499820	97752	23229	378839
400.000000	499891	98219	19134	382538
410.000000	500264	105458	16077	378729
420.000000	500606	116332	13935	370339
430.000000	500920	126576	13626	360718
440.000000	501271	134720	13924	352627
450.000000	501602	138392	16013	347197
460.000000	501899	134046	20023	347830
470.000000	502201	126604	21449	354148
480.000000	502187	124371	19081	358735
490.000000	502081	127616	16382	358083
500.000000	501982	134112	15008	352862
510.000000	501922	138676	15660	347586
520.000000	501782	135992	18864	346926
530.000000	501685	127876	21649	352160
540.000000	501619	119885	21443	360291
550.000000	501546	115841	20389	365316
560.000000	501440	113812	19699	367929
570.000000	501351	107394	22098	371859
580.000000	501299	98891	23131	379277
590.000000	501245	96208	20601	384436
600.000000	501105	101805	16376	382924
610.000000	500994	112850	13895	374249
620.000000	500930	123025	13784	364121
630.000000	500857	129570	15419	355868
640.000000	500785	129548	17965	353272
650.000000	500736	123052	21192	356492
660.000000	500620	115258	22089	363273
670.000000	500503	111289	20558	368656
680.000000	500420	112020	18079	370321
690.000000	500340	116508	16496	367336
700.000000	500207	120810	16455	362942
710.000000	500162	121924	17574	360664
720.000000	500051	121986	18189	359876
730.000000	499990	120792	18780	360418
740.000000	499934	119584	18921	361429
750.000000	499872	116770	19823	363279
760.000000	499807	112664	20653	366490
770.000000	500092	109842	20339	369911
780.000000	500384	111220	18192	370972
790.000000	500720	116696	16003	368021
800.000000	501055	124447	15047	361561
810.000000	501396	131400	15401	354595
820.000000	501709	134678	16192	350839
830.000000	502019	132165	19374	350480
840.000000	502174	121427	22996	357751
850.000000	502066	111270	23051	367745
860.000000	501963	109558	19619	372786
870.000000	501828	113677	16867	371284
880.000000	501729	120345	15217	366167
890.000000	501658	128516	14457	358685
900.000000	501634	135366	14534	351734
910.000000	501542	140245	15098	346199
920.000000	501435	143620	15622	342193
930.000000	501333	146309	15671	339353
940.000000	501225	147645	16281	337299
950.000000	501155	148275	17021	335859
960.000000	501042	145711	18250	337081
970.000000	500915	133630	23650	343635
980.000000	500827	107754	30096	362977
990.000000	500767	91691	25904	383172
1000.000000	500675	94185	18349	388141
1010.000000	500593	106421	13724	380448
1020.000000	500504	120634	11844	368026
1030.000000	500405	132007	12482	355916
1040.000000	500336	133639	17586	349111
1050.000000	500241	116544	26064	357633
1060.000000	500195	99601	26153	374441
1070.000000	500081	97549	19979	382553
1080.000000	499957	105658	15595	378704
1090.000000	499887	115096	14417	370374
1100.000000	499816	118621	16930	364265
1110.000000	499663	112428	21323	365912
1120.000000	499655	104819	21957	372879
1130.000000	499778	105732	18233	375813
1140.000000	500092	113749	14984	371359
1150.000000	500411	123957	13736	362718
1160.000000	500763	131663	14806	354294
1170.000000	501124	133493	17141	350490
1180.000000	501402	131202	19129	351071
1190.000000	501722	127769	19346	354607
1200.000000	501991	125064	19603	357324
1210.100000	501957	119783	20741	361433
1220.100000	501879	113111	21382	367386
1230.100000	501799	110297	19948	371554
1240.100000	501757	111856	18392	371509
1250.100000	501676	114752	17614	369310
1260.100000	501593	117193	17338	367062
1270.100000	501433	119184	17329	364920
1280.100000	501345	121881	16760	362704
1290.100000	501278	127446	15447	358385
1300.100000	501148	134891	14204	352053
1310.100000	501098	141849	14259	344990
1320.100000	501006	145683	15283	340040
1330.100000	500912	142974	18759	339179
1340.100000	500853	124557	26694	349602
1350.100000	500771	95796	31515	373460
1360.100000	500639	84514	24336	391789
1370.100000	500548	91342	16706	392500
1380.100000	500471	104888	13165	382418
1390.100000	500418	119726	11789	368903
1400.100000	500398	132518	12001	355879
1410.100000	500309	141026	13603	345680
1420.100000	500231	145675	15061	339495
1430.100000	500092	145382	17427	337283
1440.100000	500012	140057	19699	340256
1450.100000	499900	132156	21383	346361
1460.100000	499819	127525	19521	352773
1470.100000	499787	131094	16068	352625
1480.100000	499670	138252	14041	347377
1490.100000	499529	145318	13958	340253
1500.100000	499890	145698	17398	336794
1510.100000	500216	131011	24733	344472
1520.100000	500576	109104	28165	363307
1530.100000	500915	94919	25749	380247
1540.100000	501241	87906	23128	390207
1550.100000	501552	84476	21613	395463
1560.100000	501889	87574	18556	395759
1570.100000	502114	97430	14986	389698
1580.100000	501996	109239	13533	379224
1590.100000	501901	121417	12873	367611
1600.100000	501797	128211	15437	358149
1610.100000	501685	116565	24520	360600
1620.100000	501541	93404	28779	379358
1630.100000	501491	87132	22483	391876
1640.100000	501407	95819	15405	390183
1650.100000	501329	111524	11736	378069
1660.100000	501269	127020	11108	363141
1670.100000	501214	139867	11718	349629
1680.100000	501145	144300	15597	341248
1690.100000	501070	132285	23274	345511
1700.100000	501013	109579	28269	363165
1710.100000	500927	99696	23321	377910
1720.100000	500859	104126	17196	379537
1730.100000	500745	115800	13487	371458
1740.100000	500646	128736	12318	359592
1750.100000	500535	138139	13350	349046
1760.100000	500453	140553	16490	343410
1770.100000	500310	133989	20494	345827
1780.100000	500267	124224	22298	353745
1790.100000	500168	120292	19851	360025
1800.100000	500096	124948	15695	359453
1810.100000	499989	134650	13073	352266
1820.100000	499944	144355	12858	342731
0.000000	500000	349900	100	150000
10.100000	499928	9091	131601	359236
20.000000	499813	37354	23205	439254
30.000000	499695	73662	5921	420112
40.000000	499992	110653	2598	386741
50.000000	500307	144987	1849	353471
60.000000	500659	175252	2150	323257
70.000000	500958	198987	3959	298012
80.100000	501263	211704	8951	280608
90.100000	501593	202784	19042	279767
100.100000	501943	176262	27575	298106
110.100000	502125	143931	31391	326803
120.100000	502028	119172	29269	353587
130.100000	501961	110416	22590	368955
140.100000	501892	115598	15871	370423
150.100000	501722	128733	12042	360947
160.100000	501622	143049	10771	347802
170.100000	501561	155492	11195	334874
180.100000	501507	160981	14164	326362
190.100000	501396	150970	21731	328695
200.100000	501335	126127	28631	346577
210.100000	501249	109229	25424	366596
220.100000	501125	110850	17901	372374
230.100000	501022	122070	13300	365652
240.100000	500962	135162	12049	353751
250.100000	500860	142755	13986	344119
260.100000	500733	136842	20655	343236
270.100000	500654	113814	28602	358238
280.100000	500543	94087	27854	378602
290.100000	500463	89989	21495	388979
300.100000	500424	96078	16978	387368
310.000000	500336	105020	14943	380373
320.000000	500207	112349	15547	372311
330.000000	500149	116383	16646	367120
340.000000	500046	116572	18268	365206
350.000000	499977	115126	19079	365772
360.000000	499916	112859	19560	367497
370.000000	499837	108514	20984	370339
380.000000	499735	102314	21972	375449
390.000000	499679	96516	21913	381250
400.000000	499784	94928	20121	384735
410.000000	500104	97841	17975	384288
420.000000	500429	104138	16396	379895
430.000000	500763	111756	15555	373452
440.000000	501116	117389	15907	367820
450.000000	501403	121982	16241	363180
460.000000	501727	124472	17093	360162
470.000000	502050	120408	21017	360625
480.000000	502019	106578	25208	370233
490.000000	501918	95282	24136	382500
500.000000	501804	96376	18901	386527
510.000000	501753	106242	14834	380677
520.000000	501714	118698	13146	369870
530.000000	501644	126229	14736	360679
540.000000	501595	123833	19611	358151
550.000000	501564	114210	22523	364831
560.000000	501501	107721	21818	371962
570.000000	501418	105444	20106	375868
580.000000	501350	102656	20757	377937
590.000000	501230	98121	21567	381542
600.000000	501127	96416	19611	385100
610.000000	501065	101183	17163	382719
620.000000	500995	108774	15722	376499
630.000000	500878	112132	17519	371227
640.000000	500863	91359	30691	378813
650.000000	500761	54647	35175	410939
660.000000	500710	54252	21406	425052
670.000000	500600	68807	14498	417295
680.000000	500470	85401	12724	402345
690.000000	500432	98327	13643	388462
700.000000	500270	107309	14752	378209
710.000000	500184	115858	14343	369983
